id,pred
2013_1103_1107,0.2649633819950119
2013_1103_1112,0.39046075418520465
2013_1103_1125,0.49257741388346943
2013_1103_1129,0.25355204526621344
2013_1103_1137,0.5610599834722186
2013_1103_1139,0.29673274427844365
2013_1103_1143,0.34081900877087257
2013_1103_1153,0.42963789532791063
2013_1103_1160,0.27695857838582194
2013_1103_1161,0.6100643417935965
2013_1103_1166,0.4211324419174247
2013_1103_1172,0.48287267303459913
2013_1103_1181,0.5952323257550132
2013_1103_1195,0.4837477956122298
2013_1103_1196,0.6499490959298655
2013_1103_1207,0.4073417174895917
2013_1103_1211,0.5631517871532081
2013_1103_1217,0.46932879540698813
2013_1103_1228,0.32242215888121806
2013_1103_1231,0.5427544570398435
2013_1103_1233,0.4440551821059593
2013_1103_1235,0.481022113979942
2013_1103_1241,0.3486914010833344
2013_1103_1242,0.6234829680627163
2013_1103_1243,0.4001940821434028
2013_1103_1247,0.5457669883679446
2013_1103_1251,0.26150284431997584
2013_1103_1254,0.4689406239402526
2013_1103_1257,0.515393826685941
2013_1103_1266,0.3908214696157821
2013_1103_1272,0.5824611384927117
2013_1103_1274,0.6214659608637578
2013_1103_1276,0.7290013855176161
2013_1103_1277,0.4281426111408584
2013_1103_1278,0.5556649489789204
2013_1103_1279,0.661313916766446
2013_1103_1281,0.5800202301163704
2013_1103_1285,0.31156179707427334
2013_1103_1292,0.305373710590783
2013_1103_1299,0.20784539051052298
2013_1103_1301,0.6393301959551057
2013_1103_1307,0.2903408110852794
2013_1103_1308,0.48298876129939594
2013_1103_1314,0.6167562991897682
2013_1103_1322,0.515393826685941
2013_1103_1323,0.5690524214259253
2013_1103_1326,0.6474602843251097
2013_1103_1328,0.3272741146104575
2013_1103_1329,0.511769058439139
2013_1103_1332,0.34744105081690146
2013_1103_1334,0.29560927271914883
2013_1103_1338,0.5399129626489125
2013_1103_1355,0.6514607646349375
2013_1103_1361,0.3426769788979931
2013_1103_1380,0.3403587413214525
2013_1103_1387,0.3387246026866749
2013_1103_1388,0.45340817495637487
2013_1103_1393,0.543170018113206
2013_1103_1396,0.42553123496641243
2013_1103_1417,0.6706754492354139
2013_1103_1424,0.3913777624346748
2013_1103_1433,0.5382751665493917
2013_1103_1434,0.4109133374599425
2013_1103_1437,0.20322773433473695
2013_1103_1443,0.22128468803952506
2013_1103_1455,0.4187675393453555
2013_1103_1458,0.4905644892787192
2013_1107_1112,0.7550216783420842
2013_1107_1125,0.641136633071483
2013_1107_1129,0.5279360627825459
2013_1107_1137,0.7997836852922606
2013_1107_1139,0.6553518492665709
2013_1107_1143,0.7504249176480546
2013_1107_1153,0.6516862092902624
2013_1107_1160,0.6186500344960424
2013_1107_1161,0.8103544675155366
2013_1107_1166,0.6821028277903889
2013_1107_1172,0.7129401874276727
2013_1107_1181,0.8180972667916955
2013_1107_1195,0.7273383004876397
2013_1107_1196,0.7142029374780835
2013_1107_1207,0.6427140745360814
2013_1107_1211,0.7876127704334539
2013_1107_1217,0.6521967935157105
2013_1107_1228,0.7118370075016176
2013_1107_1231,0.7930830886259799
2013_1107_1233,0.7473785805476767
2013_1107_1235,0.7183149351883256
2013_1107_1241,0.7159571976465817
2013_1107_1242,0.7785170260034993
2013_1107_1243,0.7351174652142878
2013_1107_1247,0.7242868724189446
2013_1107_1251,0.47317815564381527
2013_1107_1254,0.7255576798630803
2013_1107_1257,0.8068618836285745
2013_1107_1266,0.7814205279853126
2013_1107_1272,0.7325503876923246
2013_1107_1274,0.7818765375600523
2013_1107_1276,0.8483256244609445
2013_1107_1277,0.744654674744377
2013_1107_1278,0.7373193824051409
2013_1107_1279,0.8158305463320568
2013_1107_1281,0.7868856148460397
2013_1107_1285,0.5999401381866312
2013_1107_1292,0.674240126313045
2013_1107_1299,0.38295025982748165
2013_1107_1301,0.7433725404718379
2013_1107_1307,0.7027595924079366
2013_1107_1308,0.6733150469101696
2013_1107_1314,0.7204324118910965
2013_1107_1322,0.7253382167385288
2013_1107_1323,0.7761914799555657
2013_1107_1326,0.7808229118112464
2013_1107_1328,0.6775214932197718
2013_1107_1329,0.7337018328382592
2013_1107_1332,0.744654674744377
2013_1107_1334,0.6664365337388247
2013_1107_1338,0.8246992310372724
2013_1107_1355,0.6908747998241818
2013_1107_1361,0.6476777531138844
2013_1107_1380,0.5889479579719389
2013_1107_1387,0.6781030911412035
2013_1107_1388,0.7710441724716925
2013_1107_1393,0.7627297872966396
2013_1107_1396,0.7818088084286602
2013_1107_1417,0.7610301368835511
2013_1107_1424,0.6188221486855388
2013_1107_1433,0.8051244566986069
2013_1107_1434,0.6908655749225938
2013_1107_1437,0.5243083656686758
2013_1107_1443,0.5187296885232282
2013_1107_1455,0.7373193824051409
2013_1107_1458,0.8002967486167394
2013_1112_1125,0.4675039849842326
2013_1112_1129,0.18228627398242336
2013_1112_1137,0.6913042084957236
2013_1112_1139,0.33493948243883487
2013_1112_1143,0.3436966448667885
2013_1112_1153,0.5128123110685191
2013_1112_1160,0.4432821455664515
2013_1112_1161,0.4755784391297435
2013_1112_1166,0.4720178013381737
2013_1112_1172,0.39718694024153345
2013_1112_1181,0.6793652397435777
2013_1112_1195,0.4548917495846597
2013_1112_1196,0.5523995482550916
2013_1112_1207,0.4360286933346148
2013_1112_1211,0.5972341828025151
2013_1112_1217,0.4472166583878723
2013_1112_1228,0.4578076424005726
2013_1112_1231,0.6839414366294793
2013_1112_1233,0.5447334441602298
2013_1112_1235,0.6110157362089912
2013_1112_1241,0.42778085984633873
2013_1112_1242,0.7037075604414029
2013_1112_1243,0.5874497736041095
2013_1112_1247,0.4089551819112538
2013_1112_1251,0.1520783218746844
2013_1112_1254,0.503658567943485
2013_1112_1257,0.6216522998565923
2013_1112_1266,0.4878068461835916
2013_1112_1272,0.7320515584556742
2013_1112_1274,0.4807979212335356
2013_1112_1276,0.7565083829034001
2013_1112_1277,0.5106717537191707
2013_1112_1278,0.6008985359310938
2013_1112_1279,0.7232733762825072
2013_1112_1281,0.6728903812840556
2013_1112_1285,0.3680877735002669
2013_1112_1292,0.3795233202193864
2013_1112_1299,0.1546264998760477
2013_1112_1301,0.5550544604934842
2013_1112_1307,0.3602303345702257
2013_1112_1308,0.5151178464131903
2013_1112_1314,0.5810085755422897
2013_1112_1322,0.5926991008053972
2013_1112_1323,0.5502805924022875
2013_1112_1326,0.6310741744715039
2013_1112_1328,0.3896094146190482
2013_1112_1329,0.40004033260919525
2013_1112_1332,0.43781104989354447
2013_1112_1334,0.25385049022198225
2013_1112_1338,0.6617656732880395
2013_1112_1355,0.5062575275012106
2013_1112_1361,0.29953774565127034
2013_1112_1380,0.4296057919838543
2013_1112_1387,0.4031467579116377
2013_1112_1388,0.5360588768782062
2013_1112_1393,0.555437662412439
2013_1112_1396,0.5796600692009035
2013_1112_1417,0.6535581326122509
2013_1112_1424,0.5152660620636671
2013_1112_1433,0.6605189675632017
2013_1112_1434,0.39460713200704045
2013_1112_1437,0.1834305415032832
2013_1112_1443,0.2247735732417343
2013_1112_1455,0.523666638438111
2013_1112_1458,0.6047066562254527
2013_1125_1129,0.2825528090791437
2013_1125_1137,0.6587233298364752
2013_1125_1139,0.4142177059567602
2013_1125_1143,0.49565467172592725
2013_1125_1153,0.40579342434355936
2013_1125_1160,0.4142177059567602
2013_1125_1161,0.694105155493782
2013_1125_1166,0.48448435698002745
2013_1125_1172,0.5161020129476543
2013_1125_1181,0.7115902993862018
2013_1125_1195,0.49249291599974887
2013_1125_1196,0.6111064461579658
2013_1125_1207,0.43143082228265595
2013_1125_1211,0.7787531735405981
2013_1125_1217,0.37297966452180753
2013_1125_1228,0.18909911469223817
2013_1125_1231,0.628309977646787
2013_1125_1233,0.5662284718189925
2013_1125_1235,0.5179945736006539
2013_1125_1241,0.21833472776760754
2013_1125_1242,0.529698368426054
2013_1125_1243,0.5702814723964618
2013_1125_1247,0.553199177623732
2013_1125_1251,0.480292324164861
2013_1125_1254,0.5210302041284545
2013_1125_1257,0.6310626838542273
2013_1125_1266,0.43152603648473975
2013_1125_1272,0.5174567095563937
2013_1125_1274,0.4925079061523281
2013_1125_1276,0.73310748098582
2013_1125_1277,0.5120834340705298
2013_1125_1278,0.5024254671544786
2013_1125_1279,0.600732876541926
2013_1125_1281,0.48418774301627654
2013_1125_1285,0.27319862245297
2013_1125_1292,0.4757811201193157
2013_1125_1299,0.40150152358466484
2013_1125_1301,0.7014557854441326
2013_1125_1307,0.4451205180845964
2013_1125_1308,0.45893266849530956
2013_1125_1314,0.4829071211106327
2013_1125_1322,0.5689346248323794
2013_1125_1323,0.5686505205244345
2013_1125_1326,0.6512757012679691
2013_1125_1328,0.4900238264902562
2013_1125_1329,0.5036120963068795
2013_1125_1332,0.5036120963068795
2013_1125_1334,0.32879069646002523
2013_1125_1338,0.7101395601537874
2013_1125_1355,0.5941564241561109
2013_1125_1361,0.5221200329084652
2013_1125_1380,0.3628385715075969
2013_1125_1387,0.48441813752859364
2013_1125_1388,0.60901916101818
2013_1125_1393,0.5024254671544786
2013_1125_1396,0.675017030289091
2013_1125_1417,0.6584882529498163
2013_1125_1424,0.49565467172592725
2013_1125_1433,0.73009129844111
2013_1125_1434,0.4046206787198038
